Client_ID,Categoria,SubCategoria,Produto,Ano,Mes,Cidade,Valor,Volume
3192,X,Sub-Categoria 1,PDT245,2021,11,Cidade24,12358.1408400,278.0
2853,X,Sub-Categoria 1,PDT245,2021,11,Cidade81,7686.5578020,136.0
55,X,Sub-Categoria 1,PDT245,2021,11,Cidade71,11148.7002900,200.0
3072,X,Sub-Categoria 1,PDT245,2021,12,Cidade81,5663.2367960,100.0
1447,X,Sub-Categoria 1,PDT245,2021,12,Cidade93,13946.9154500,200.0
3529,X,Sub-Categoria 1,PDT245,2021,12,Cidade86,1448.5133620,25.0
3380,X,Sub-Categoria 1,PDT245,2021,12,Cidade36,7031.6375610,100.0
1275,X,Sub-Categoria 1,PDT245,2021,12,Cidade31,5173.9821380,100.0
361,X,Sub-Categoria 1,PDT245,2021,12,Cidade23,3886.3407300,56.0
3623,X,Sub-Categoria 1,PDT245,2021,12,Cidade36,5782.1359500,100.0
1598,X,Sub-Categoria 1,PDT245,2021,12,Cidade58,1195.3545120,22.0
360,X,Sub-Categoria 1,PDT245,2021,12,Cidade23,4163.9337790,60.0
2178,X,Sub-Categoria 1,PDT245,2021,12,Cidade72,7572.3571670,100.0
2499,X,Sub-Categoria 1,PDT245,2021,12,Cidade100,353.0927276,5.0
1824,X,Sub-Categoria 1,PDT245,2021,12,Cidade86,31115.3217300,500.0
3372,X,Sub-Categoria 1,PDT245,2021,12,Cidade97,975.9888548,16.0
1768,X,Sub-Categoria 1,PDT245,2021,12,Cidade110,845.1626920,12.0
3265,X,Sub-Categoria 1,PDT245,2021,12,Cidade81,4368.2908080,64.0
3508,X,Sub-Categoria 1,PDT245,2021,12,Cidade42,3707.2263500,63.0
3325,X,Sub-Categoria 1,PDT245,2021,12,Cidade100,1424.0030730,20.0
3157,X,Sub-Categoria 1,PDT245,2021,12,Cidade36,1689.9829820,25.0
1703,X,Sub-Categoria 1,PDT245,2021,12,Cidade36,730.4008977,10.0
1609,X,Sub-Categoria 1,PDT245,2021,12,Cidade97,563.9268644,9.0
3359,X,Sub-Categoria 1,PDT245,2021,12,Cidade100,30879.1308100,540.0
2506,X,Sub-Categoria 1,PDT245,2021,12,Cidade58,3799.4561790,60.0
2077,X,Sub-Categoria 1,PDT245,2021,12,Cidade85,1422.1103500,25.0
3730,X,Sub-Categoria 1,PDT245,2021,12,Cidade17,24625.5260900,500.0
2457,X,Sub-Categoria 1,PDT245,2021,12,Cidade58,7030.0396840,100.0
843,X,Sub-Categoria 1,PDT245,2021,12,Cidade17,59563.9677900,1000.0
2987,X,Sub-Categoria 1,PDT245,2021,12,Cidade93,12471.6186300,200.0
811,X,Sub-Categoria 1,PDT245,2021,12,Cidade100,3181.3251480,50.0
125,X,Sub-Categoria 1,PDT245,2021,12,Cidade61,1052.8010750,16.0
848,X,Sub-Categoria 1,PDT245,2021,12,Cidade74,454.2440356,6.0
2971,X,Sub-Categoria 1,PDT245,2021,12,Cidade100,3543.4630000,50.0
1323,X,Sub-Categoria 1,PDT245,2021,12,Cidade110,1452.3844090,20.0
2654,X,Sub-Categoria 1,PDT245,2021,12,Cidade93,15830.8978000,250.0
500,X,Sub-Categoria 1,PDT245,2021,12,Cidade36,10957.9442300,143.0
800,X,Sub-Categoria 1,PDT245,2021,12,Cidade46,1137.9355700,15.0
1171,X,Sub-Categoria 1,PDT245,2021,12,Cidade72,7508.8035190,120.0
3007,X,Sub-Categoria 1,PDT245,2021,12,Cidade36,19710.8470200,270.0
1583,X,Sub-Categoria 1,PDT245,2021,12,Cidade36,6144.9015390,94.0
985,X,Sub-Categoria 1,PDT245,2021,12,Cidade85,42209.2091300,730.0
985,X,Sub-Categoria 1,PDT245,2021,12,Cidade85,15341.8809200,276.0
2093,X,Sub-Categoria 1,PDT246,2020,1,Cidade7,120.7242861,1.0
2400,X,Sub-Categoria 1,PDT246,2020,1,Cidade90,2622.4319540,20.0
900,X,Sub-Categoria 1,PDT246,2020,1,Cidade108,52375.3895300,474.0
900,X,Sub-Categoria 1,PDT246,2020,1,Cidade108,2430.6182950,22.0
900,X,Sub-Categoria 1,PDT246,2020,1,Cidade108,4563.9966080,42.0
2871,X,Sub-Categoria 1,PDT246,2020,1,Cidade94,234839.5483000,2100.0
2871,X,Sub-Categoria 1,PDT246,2020,1,Cidade94,42584.2326200,400.0
1491,X,Sub-Categoria 1,PDT246,2020,1,Cidade109,82725.0921000,850.0
2392,X,Sub-Categoria 1,PDT246,2020,1,Cidade94,98531.7158200,1000.0
3615,X,Sub-Categoria 1,PDT246,2020,1,Cidade70,4589.2510090,35.0
1148,X,Sub-Categoria 1,PDT246,2020,1,Cidade81,4932.4634290,50.0
3254,X,Sub-Categoria 1,PDT246,2020,1,Cidade58,29020.5571500,300.0
1723,X,Sub-Categoria 1,PDT246,2020,1,Cidade28,323.1522553,3.0
1893,X,Sub-Categoria 1,PDT246,2020,1,Cidade86,6330.0078260,60.0
1181,X,Sub-Categoria 1,PDT246,2020,1,Cidade85,11187.9747000,100.0
2429,X,Sub-Categoria 1,PDT246,2020,1,Cidade11,67312.2681600,680.006
188,X,Sub-Categoria 1,PDT246,2020,1,Cidade92,16070.7344800,138.004
1144,X,Sub-Categoria 1,PDT246,2020,1,Cidade58,60285.7808700,400.0
3700,X,Sub-Categoria 1,PDT246,2020,1,Cidade71,5328.4331960,50.0
2763,X,Sub-Categoria 1,PDT246,2020,1,Cidade41,12810.7270800,200.0
3085,X,Sub-Categoria 1,PDT246,2020,1,Cidade86,4205.1916580,36.0
568,X,Sub-Categoria 1,PDT246,2020,1,Cidade58,1124.3707190,9.0
2362,X,Sub-Categoria 1,PDT246,2020,1,Cidade17,57632.4682400,500.021
1191,X,Sub-Categoria 1,PDT246,2020,1,Cidade70,13230.7533400,100.0
2971,X,Sub-Categoria 1,PDT246,2020,1,Cidade100,5775.5696360,50.0
484,X,Sub-Categoria 1,PDT246,2020,1,Cidade58,148905.8806000,1300.012
1899,X,Sub-Categoria 1,PDT246,2020,1,Cidade30,10851.1937100,100.004
3542,X,Sub-Categoria 1,PDT246,2020,1,Cidade11,161454.4902000,1554.0
2660,X,Sub-Categoria 1,PDT246,2020,1,Cidade58,61039.2300200,500.0
560,X,Sub-Categoria 1,PDT246,2020,1,Cidade7,1207.1348520,10.0
2495,X,Sub-Categoria 1,PDT246,2020,1,Cidade23,135061.3432000,1300.0
3166,X,Sub-Categoria 1,PDT246,2020,1,Cidade71,36766.3137500,345.0
1964,X,Sub-Categoria 1,PDT246,2020,2,Cidade72,2008.6871610,19.0
1964,X,Sub-Categoria 1,PDT246,2020,2,Cidade72,5909.2942440,50.0
2529,X,Sub-Categoria 1,PDT246,2020,2,Cidade100,9038.9351220,90.0
1484,X,Sub-Categoria 1,PDT246,2020,2,Cidade98,9597.2125300,25.0
487,X,Sub-Categoria 1,PDT246,2020,2,Cidade46,5166.6950550,40.0
484,X,Sub-Categoria 1,PDT246,2020,2,Cidade58,83624.2057400,700.018
215,X,Sub-Categoria 1,PDT246,2020,2,Cidade81,21167.2729700,198.0
3542,X,Sub-Categoria 1,PDT246,2020,2,Cidade11,17337.6865200,160.0
3285,X,Sub-Categoria 1,PDT246,2020,2,Cidade72,3545.5726190,30.0
3285,X,Sub-Categoria 1,PDT246,2020,2,Cidade72,4845.6146030,41.0
3301,X,Sub-Categoria 1,PDT246,2020,9,Cidade52,35851.9248300,400.0
2773,X,Sub-Categoria 1,PDT246,2020,9,Cidade98,23887.4848800,204.0
2555,X,Sub-Categoria 1,PDT246,2020,9,Cidade98,18229.7825500,150.0
3229,X,Sub-Categoria 1,PDT246,2020,11,Cidade36,197806.1601000,1500.0
56,X,Sub-Categoria 1,PDT246,2020,11,Cidade46,27706.2023700,215.0
2227,X,Sub-Categoria 1,PDT246,2020,11,Cidade83,9851.5251220,100.0
2329,X,Sub-Categoria 1,PDT246,2020,11,Cidade51,97674.4454100,700.0
3499,X,Sub-Categoria 1,PDT246,2020,11,Cidade97,39523.7262200,300.0
611,X,Sub-Categoria 1,PDT246,2020,11,Cidade74,26998.5001100,200.0
482,X,Sub-Categoria 1,PDT246,2020,11,Cidade79,62193.5439900,600.0
2717,X,Sub-Categoria 1,PDT246,2020,11,Cidade66,41836.2047800,400.0
3649,X,Sub-Categoria 1,PDT246,2020,11,Cidade17,5821.3041060,50.0
2482,X,Sub-Categoria 1,PDT246,2020,11,Cidade112,128816.2759000,1200.0
3356,X,Sub-Categoria 1,PDT246,2020,11,Cidade110,7706.4954220,71.0
1683,X,Sub-Categoria 1,PDT246,2020,11,Cidade23,21654.1440500,223.0
1275,X,Sub-Categoria 1,PDT246,2020,11,Cidade31,90453.3864900,1000.0
2045,X,Sub-Categoria 1,PDT246,2020,11,Cidade42,25273.8637700,250.0
982,X,Sub-Categoria 1,PDT246,2020,11,Cidade55,103672.5844000,800.0
2071,X,Sub-Categoria 1,PDT246,2020,11,Cidade100,28642.6727800,250.0
1700,X,Sub-Categoria 1,PDT246,2020,11,Cidade85,93139.5957800,800.0
3623,X,Sub-Categoria 1,PDT246,2020,11,Cidade36,67954.3690500,650.0
2392,X,Sub-Categoria 1,PDT246,2020,11,Cidade94,67992.5527700,720.0
2352,X,Sub-Categoria 1,PDT246,2020,11,Cidade100,4609.0018770,45.0
2922,X,Sub-Categoria 1,PDT246,2020,11,Cidade36,10553.8803200,80.0
1408,X,Sub-Categoria 1,PDT246,2020,11,Cidade110,51230.3750100,425.0
2585,X,Sub-Categoria 1,PDT246,2020,11,Cidade97,29114.8275700,250.0
1530,X,Sub-Categoria 1,PDT246,2020,11,Cidade81,15928.7337100,150.0
1011,X,Sub-Categoria 1,PDT246,2020,11,Cidade46,356450.0933000,3480.0
116,X,Sub-Categoria 1,PDT246,2020,11,Cidade7,20485.2102800,200.0
259,X,Sub-Categoria 1,PDT246,2020,11,Cidade66,6410.3207640,61.0
3478,X,Sub-Categoria 1,PDT246,2020,11,Cidade94,104929.9260000,900.0
3727,X,Sub-Categoria 1,PDT246,2020,11,Cidade100,7068.6964060,65.0
2013,X,Sub-Categoria 1,PDT246,2020,11,Cidade11,2793.5037360,25.0
3747,X,Sub-Categoria 1,PDT246,2020,11,Cidade1,20956.5534700,200.0
3637,X,Sub-Categoria 1,PDT246,2020,11,Cidade52,78785.9526500,800.0
1610,X,Sub-Categoria 1,PDT246,2020,11,Cidade7,11673.7070900,100.0
3048,X,Sub-Categoria 1,PDT246,2020,11,Cidade92,251481.4584000,2000.0
3479,X,Sub-Categoria 1,PDT246,2020,11,Cidade1,24227.7691200,200.0
2671,X,Sub-Categoria 1,PDT246,2020,11,Cidade100,9008.8955830,88.0
2429,X,Sub-Categoria 1,PDT246,2020,11,Cidade11,78785.9526500,800.0
236,X,Sub-Categoria 1,PDT246,2020,11,Cidade17,46918.2685400,400.0
236,X,Sub-Categoria 1,PDT246,2020,11,Cidade17,2345.9167690,20.0
3508,X,Sub-Categoria 1,PDT246,2020,11,Cidade42,27794.8776000,250.0
3442,X,Sub-Categoria 1,PDT246,2020,11,Cidade58,59642.9685600,480.0
17,X,Sub-Categoria 1,PDT246,2020,11,Cidade85,53208.2232000,500.0
211,X,Sub-Categoria 1,PDT246,2020,11,Cidade23,46215.2545100,477.0
1903,X,Sub-Categoria 1,PDT246,2020,11,Cidade110,45825.2057100,500.0
467,X,Sub-Categoria 1,PDT246,2020,11,Cidade58,18178.1265300,150.0
467,X,Sub-Categoria 1,PDT246,2020,11,Cidade58,30296.8902700,250.0
1197,X,Sub-Categoria 1,PDT246,2020,11,Cidade55,23250.4414500,250.0
1197,X,Sub-Categoria 1,PDT246,2020,11,Cidade55,24208.7966100,250.0
1703,X,Sub-Categoria 1,PDT246,2020,11,Cidade36,10553.8803200,80.0
286,X,Sub-Categoria 1,PDT246,2020,11,Cidade105,37956.5034500,300.0
1087,X,Sub-Categoria 1,PDT246,2020,11,Cidade2,67355.5080700,722.0
2605,X,Sub-Categoria 1,PDT246,2020,11,Cidade83,44331.8869200,450.0
2391,X,Sub-Categoria 1,PDT246,2020,11,Cidade83,44331.8869200,450.0
1988,X,Sub-Categoria 1,PDT246,2020,11,Cidade57,9723.7017860,100.0
2998,X,Sub-Categoria 1,PDT246,2020,11,Cidade57,10019.1840400,100.0
314,X,Sub-Categoria 1,PDT246,2020,11,Cidade66,36923.0507700,370.0
857,X,Sub-Categoria 1,PDT246,2020,11,Cidade73,46138.4478400,493.0
1886,X,Sub-Categoria 1,PDT246,2020,11,Cidade24,38224.4961000,380.0
3454,X,Sub-Categoria 1,PDT246,2020,11,Cidade94,104885.0203000,900.0
92,X,Sub-Categoria 1,PDT246,2020,11,Cidade23,27967.0528700,260.0
3294,X,Sub-Categoria 1,PDT246,2020,11,Cidade71,13420.7915300,120.0
3700,X,Sub-Categoria 1,PDT246,2020,11,Cidade71,12737.8958000,120.0
3669,X,Sub-Categoria 1,PDT246,2020,11,Cidade72,1943.0350270,18.0
3679,X,Sub-Categoria 1,PDT246,2020,11,Cidade23,10929.5493500,75.0
683,X,Sub-Categoria 1,PDT246,2020,11,Cidade58,10108.6231400,100.0
87,X,Sub-Categoria 1,PDT246,2020,11,Cidade108,140427.7280000,1150.0
1691,X,Sub-Categoria 1,PDT246,2020,11,Cidade57,27824.6015100,240.0
447,X,Sub-Categoria 1,PDT246,2020,11,Cidade36,5213.9451290,45.0
2365,X,Sub-Categoria 1,PDT246,2020,11,Cidade66,19958.6778200,200.0
2397,X,Sub-Categoria 1,PDT246,2020,11,Cidade11,21017.2234800,200.0
2037,X,Sub-Categoria 1,PDT246,2020,11,Cidade1,22187.2362100,200.0
2540,X,Sub-Categoria 1,PDT246,2020,11,Cidade36,46545.6072200,400.0
2791,X,Sub-Categoria 1,PDT246,2020,11,Cidade110,30133.9673200,250.0
14,X,Sub-Categoria 1,PDT246,2020,11,Cidade108,13324.3726100,102.0
1097,X,Sub-Categoria 1,PDT246,2020,11,Cidade42,11344.0991400,85.0
2506,X,Sub-Categoria 1,PDT246,2020,11,Cidade58,61429.3156900,600.0
573,X,Sub-Categoria 1,PDT246,2020,11,Cidade110,32598.7415500,356.0
1948,X,Sub-Categoria 1,PDT246,2020,11,Cidade36,170392.6232000,1700.0
194,X,Sub-Categoria 1,PDT246,2020,11,Cidade17,149941.3763000,1150.0
3114,X,Sub-Categoria 1,PDT246,2020,11,Cidade100,35109.7964900,350.0
3017,X,Sub-Categoria 1,PDT246,2020,11,Cidade66,29452.2555900,300.0
3730,X,Sub-Categoria 1,PDT246,2020,11,Cidade17,267777.1817000,2300.0
2832,X,Sub-Categoria 1,PDT246,2020,11,Cidade55,65990.1749400,720.0
2783,X,Sub-Categoria 1,PDT246,2020,11,Cidade41,7390.7611810,67.0
1208,X,Sub-Categoria 1,PDT246,2020,11,Cidade58,90977.2645200,900.0
2805,X,Sub-Categoria 1,PDT246,2020,11,Cidade108,14265.9895600,100.0
3239,X,Sub-Categoria 1,PDT246,2020,11,Cidade71,23296.2160900,177.0
1983,X,Sub-Categoria 1,PDT246,2020,11,Cidade2,65985.5631100,590.0
2606,X,Sub-Categoria 1,PDT246,2020,11,Cidade36,827136.9730000,9850.0
102,X,Sub-Categoria 1,PDT246,2020,11,Cidade41,12885.6082900,100.0
2243,X,Sub-Categoria 1,PDT246,2020,11,Cidade58,109027.1094000,900.0
1991,X,Sub-Categoria 1,PDT246,2020,11,Cidade29,33792.4054700,300.0
2828,X,Sub-Categoria 1,PDT246,2020,11,Cidade2,106390.9810000,1000.0
2171,X,Sub-Categoria 1,PDT246,2020,11,Cidade58,24237.7471100,200.0
484,X,Sub-Categoria 1,PDT246,2020,11,Cidade58,9545.6829400,75.0
1379,X,Sub-Categoria 1,PDT246,2020,11,Cidade85,256308.7634000,3050.0
1379,X,Sub-Categoria 1,PDT246,2020,11,Cidade85,57536.7909700,700.0
1379,X,Sub-Categoria 1,PDT246,2020,11,Cidade85,46221.2126600,550.0
2403,X,Sub-Categoria 1,PDT246,2020,11,Cidade55,28975.5271500,300.0
1044,X,Sub-Categoria 1,PDT246,2020,11,Cidade92,52510.1933900,500.0
545,X,Sub-Categoria 1,PDT246,2020,11,Cidade72,29051.8373100,260.0
772,X,Sub-Categoria 1,PDT246,2020,11,Cidade71,12206.8947300,115.0
2979,X,Sub-Categoria 1,PDT246,2020,11,Cidade110,45826.8289200,500.0
1488,X,Sub-Categoria 1,PDT246,2020,11,Cidade74,46521.7841700,450.0
3654,X,Sub-Categoria 1,PDT246,2020,11,Cidade90,11838.8643500,100.0
2545,X,Sub-Categoria 1,PDT246,2020,11,Cidade46,14101.3479100,146.0
2443,X,Sub-Categoria 1,PDT246,2020,11,Cidade11,36314.9374800,350.0
2721,X,Sub-Categoria 1,PDT246,2020,11,Cidade110,101081.6005000,1000.0
287,X,Sub-Categoria 1,PDT246,2020,11,Cidade57,24422.7553200,270.0
3612,X,Sub-Categoria 1,PDT246,2020,11,Cidade42,31127.0019700,300.0
2436,X,Sub-Categoria 1,PDT246,2020,11,Cidade71,12819.3143100,120.0
3467,X,Sub-Categoria 1,PDT246,2020,11,Cidade109,5124.4010000,50.0
18,X,Sub-Categoria 1,PDT246,2020,11,Cidade30,97939.1057000,1050.0
18,X,Sub-Categoria 1,PDT246,2020,11,Cidade30,96012.3505500,950.0
689,X,Sub-Categoria 1,PDT246,2020,11,Cidade97,8087.5688040,76.0
689,X,Sub-Categoria 1,PDT246,2020,11,Cidade97,2652.6278480,24.0
1810,X,Sub-Categoria 1,PDT246,2020,11,Cidade42,47855.7415200,380.0
485,X,Sub-Categoria 1,PDT246,2020,11,Cidade81,98635.5600300,990.0
3463,X,Sub-Categoria 1,PDT246,2020,11,Cidade57,39866.0620800,400.0
1858,X,Sub-Categoria 1,PDT246,2020,11,Cidade47,13751.7266900,150.0
1878,X,Sub-Categoria 1,PDT246,2020,11,Cidade58,51879.6224600,500.0
2495,X,Sub-Categoria 1,PDT246,2020,11,Cidade23,94518.3442900,900.0
2180,X,Sub-Categoria 1,PDT246,2020,11,Cidade23,13419.1683100,130.0
3166,X,Sub-Categoria 1,PDT246,2020,11,Cidade71,25475.8298000,240.0
2267,X,Sub-Categoria 1,PDT246,2020,11,Cidade71,12525.3979800,118.0
2267,X,Sub-Categoria 1,PDT246,2020,11,Cidade71,19762.8800100,175.0
368,X,Sub-Categoria 1,PDT246,2020,11,Cidade93,30852.5546600,264.0
1584,X,Sub-Categoria 1,PDT246,2020,11,Cidade6,1064.1696200,10.0
345,X,Sub-Categoria 1,PDT246,2020,11,Cidade85,16166.4868300,162.0
345,X,Sub-Categoria 1,PDT246,2020,11,Cidade85,30299.6020000,288.0
3192,X,Sub-Categoria 1,PDT246,2020,11,Cidade24,277849.5785000,2850.0
3229,X,Sub-Categoria 1,PDT246,2020,12,Cidade36,49901.6214900,400.0
3314,X,Sub-Categoria 1,PDT246,2020,12,Cidade3,60798.2673300,550.0
2580,X,Sub-Categoria 1,PDT246,2020,12,Cidade36,36991.8177600,322.0
2580,X,Sub-Categoria 1,PDT246,2020,12,Cidade36,9287.6205420,100.0
376,X,Sub-Categoria 1,PDT246,2020,12,Cidade36,145413.9744000,1200.0
2093,X,Sub-Categoria 1,PDT246,2020,12,Cidade7,30101.1688500,250.0
1800,X,Sub-Categoria 1,PDT246,2020,12,Cidade86,53026.6905700,516.0
1800,X,Sub-Categoria 1,PDT246,2020,12,Cidade86,27647.8716900,270.0
3072,X,Sub-Categoria 1,PDT246,2020,12,Cidade81,44068.3819800,450.0
1388,X,Sub-Categoria 1,PDT246,2020,12,Cidade29,65397.7781800,647.0
1444,X,Sub-Categoria 1,PDT246,2020,12,Cidade110,50364.3711800,450.0
900,X,Sub-Categoria 1,PDT246,2020,12,Cidade108,167625.3105000,1500.0
532,X,Sub-Categoria 1,PDT246,2020,12,Cidade10,27731.6581800,225.0
257,X,Sub-Categoria 1,PDT246,2020,12,Cidade84,36136.5080600,300.0
3564,X,Sub-Categoria 1,PDT246,2020,12,Cidade23,52880.0093100,439.0
3649,X,Sub-Categoria 1,PDT246,2020,12,Cidade17,37456.1620300,340.0
814,X,Sub-Categoria 1,PDT246,2020,12,Cidade105,49450.7308000,400.0
2680,X,Sub-Categoria 1,PDT246,2020,12,Cidade36,319573.2373000,4498.0
3681,X,Sub-Categoria 1,PDT246,2020,12,Cidade36,17107.5213400,171.0
3681,X,Sub-Categoria 1,PDT246,2020,12,Cidade36,842.8873441,9.0
58,X,Sub-Categoria 1,PDT246,2020,12,Cidade30,94406.5430300,800.0
3356,X,Sub-Categoria 1,PDT246,2020,12,Cidade110,13246.5156200,129.0
3380,X,Sub-Categoria 1,PDT246,2020,12,Cidade36,35489.8577500,285.0
1697,X,Sub-Categoria 1,PDT246,2020,12,Cidade105,45803.4450900,362.0
1697,X,Sub-Categoria 1,PDT246,2020,12,Cidade105,19877.4025400,200.0
1299,X,Sub-Categoria 1,PDT246,2020,12,Cidade79,46639.8300300,435.0
832,X,Sub-Categoria 1,PDT246,2020,12,Cidade98,40257.5526800,400.0
833,X,Sub-Categoria 1,PDT246,2020,12,Cidade17,301925.9208000,3000.0
833,X,Sub-Categoria 1,PDT246,2020,12,Cidade17,231480.9303000,2300.0
361,X,Sub-Categoria 1,PDT246,2020,12,Cidade23,34722.1443100,315.0
2691,X,Sub-Categoria 1,PDT246,2020,12,Cidade108,68114.1601500,630.0
2629,X,Sub-Categoria 1,PDT246,2020,12,Cidade36,75254.6599100,600.0
3633,X,Sub-Categoria 1,PDT246,2020,12,Cidade9,43739.1273200,450.0
1696,X,Sub-Categoria 1,PDT246,2020,12,Cidade56,88271.5002800,866.0
3760,X,Sub-Categoria 1,PDT246,2020,12,Cidade36,117767.9646000,1500.0
3760,X,Sub-Categoria 1,PDT246,2020,12,Cidade36,196279.9569000,2500.0
1027,X,Sub-Categoria 1,PDT246,2020,12,Cidade58,57461.9799000,500.0
1300,X,Sub-Categoria 1,PDT246,2020,12,Cidade94,39262.7515900,400.0
2725,X,Sub-Categoria 1,PDT246,2020,12,Cidade66,25858.9751700,205.0
2770,X,Sub-Categoria 1,PDT246,2020,12,Cidade11,25531.3914600,200.0
2770,X,Sub-Categoria 1,PDT246,2020,12,Cidade72,6388.3500840,50.0
2584,X,Sub-Categoria 1,PDT246,2020,12,Cidade85,23464.8966800,220.0
3615,X,Sub-Categoria 1,PDT246,2020,12,Cidade70,25251.2056100,200.0
1967,X,Sub-Categoria 1,PDT246,2020,12,Cidade58,11464.7612400,100.0
360,X,Sub-Categoria 1,PDT246,2020,12,Cidade23,27132.9308900,246.0
1964,X,Sub-Categoria 1,PDT246,2020,12,Cidade72,65449.5969100,550.0
2178,X,Sub-Categoria 1,PDT246,2020,12,Cidade72,79241.4456300,700.0
776,X,Sub-Categoria 1,PDT246,2020,12,Cidade110,24512.2230700,200.0
321,X,Sub-Categoria 1,PDT246,2020,12,Cidade97,28058.7358300,270.0
218,X,Sub-Categoria 1,PDT246,2020,12,Cidade11,30459.8705200,250.0
1824,X,Sub-Categoria 1,PDT246,2020,12,Cidade86,97552.3606200,900.0
1644,X,Sub-Categoria 1,PDT246,2020,12,Cidade100,19394.2671800,165.0
369,X,Sub-Categoria 1,PDT246,2020,12,Cidade108,29837.5588800,300.0
3676,X,Sub-Categoria 1,PDT246,2020,12,Cidade36,119.4685583,1.0
2157,X,Sub-Categoria 1,PDT246,2020,12,Cidade52,30029.5660100,320.0
1723,X,Sub-Categoria 1,PDT246,2020,12,Cidade28,3128.4396450,31.0
1723,X,Sub-Categoria 1,PDT246,2020,12,Cidade28,20184.8392900,200.0
1181,X,Sub-Categoria 1,PDT246,2020,12,Cidade85,10486.2877700,100.0
3033,X,Sub-Categoria 1,PDT246,2020,12,Cidade3,85173.4720300,810.0
1337,X,Sub-Categoria 1,PDT246,2020,12,Cidade36,70501.3447500,600.0
83,X,Sub-Categoria 1,PDT246,2020,12,Cidade36,15840.9751100,130.0
3265,X,Sub-Categoria 1,PDT246,2020,12,Cidade81,36566.7170800,350.0
2769,X,Sub-Categoria 1,PDT246,2020,12,Cidade91,88812.3647700,900.0
540,X,Sub-Categoria 1,PDT246,2020,12,Cidade47,11402.0956200,100.0
1169,X,Sub-Categoria 1,PDT246,2020,12,Cidade36,1078.9313200,12.0
2839,X,Sub-Categoria 1,PDT246,2020,12,Cidade85,6635.2123050,60.0
180,X,Sub-Categoria 1,PDT246,2020,12,Cidade30,41584.1673700,350.0
1903,X,Sub-Categoria 1,PDT246,2020,12,Cidade110,22806.2536800,200.0
3339,X,Sub-Categoria 1,PDT246,2020,12,Cidade30,11748.7091300,100.0
3264,X,Sub-Categoria 1,PDT246,2020,12,Cidade17,28208.3388800,230.0
1197,X,Sub-Categoria 1,PDT246,2020,12,Cidade55,3114.7187110,34.0
1197,X,Sub-Categoria 1,PDT246,2020,12,Cidade55,25706.3930400,266.0
1234,X,Sub-Categoria 1,PDT246,2020,12,Cidade93,102730.3563000,1100.0
1602,X,Sub-Categoria 1,PDT246,2020,12,Cidade15,24750.9310200,226.0
3698,X,Sub-Categoria 1,PDT246,2020,12,Cidade71,9515.7967040,83.0
564,X,Sub-Categoria 1,PDT246,2020,12,Cidade85,27675.7241400,230.0
1539,X,Sub-Categoria 1,PDT246,2020,12,Cidade30,117758.1394000,1000.0
1609,X,Sub-Categoria 1,PDT246,2020,12,Cidade97,2551.9121870,20.0
1609,X,Sub-Categoria 1,PDT246,2020,12,Cidade97,637.9804339,5.0
3132,X,Sub-Categoria 1,PDT246,2020,12,Cidade30,317099.7836000,2700.0
867,X,Sub-Categoria 1,PDT246,2020,12,Cidade46,12480.6736600,100.0
550,X,Sub-Categoria 1,PDT246,2020,12,Cidade34,102286.6269000,800.0
2913,X,Sub-Categoria 1,PDT246,2020,12,Cidade68,34206.3059700,300.0
117,X,Sub-Categoria 1,PDT246,2020,12,Cidade41,16065.4751700,135.0
2529,X,Sub-Categoria 1,PDT246,2020,12,Cidade100,68676.7470600,700.0
52,X,Sub-Categoria 1,PDT246,2020,12,Cidade85,21675.9906100,200.0
188,X,Sub-Categoria 1,PDT246,2020,12,Cidade92,45460.8991700,425.0
3733,X,Sub-Categoria 1,PDT246,2020,12,Cidade36,42312.9236700,400.0
3669,X,Sub-Categoria 1,PDT246,2020,12,Cidade72,41276.3200400,400.0
3669,X,Sub-Categoria 1,PDT246,2020,12,Cidade72,38379.5989900,332.0
2752,X,Sub-Categoria 1,PDT246,2020,12,Cidade30,100401.6934000,1000.0
2109,X,Sub-Categoria 1,PDT246,2020,12,Cidade36,5482.8830620,50.0
3359,X,Sub-Categoria 1,PDT246,2020,12,Cidade100,203444.9767000,1750.0
3359,X,Sub-Categoria 1,PDT246,2020,12,Cidade100,46501.8950200,400.0
3053,X,Sub-Categoria 1,PDT246,2020,12,Cidade67,31131.4323900,250.0
1243,X,Sub-Categoria 1,PDT246,2020,12,Cidade93,173078.2596000,2000.0
1674,X,Sub-Categoria 1,PDT246,2020,12,Cidade2,10067.1070500,100.0
1863,X,Sub-Categoria 1,PDT246,2020,12,Cidade58,21133.6556800,200.0
447,X,Sub-Categoria 1,PDT246,2020,12,Cidade36,27403.8739700,250.0
2763,X,Sub-Categoria 1,PDT246,2020,12,Cidade41,46437.8449000,500.0
326,X,Sub-Categoria 1,PDT246,2020,12,Cidade21,8310.4933910,70.0
2261,X,Sub-Categoria 1,PDT246,2020,12,Cidade36,45029.3056400,431.0
798,X,Sub-Categoria 1,PDT246,2020,12,Cidade85,26829.7335900,240.0
3085,X,Sub-Categoria 1,PDT246,2020,12,Cidade86,5214.0501610,47.0
3135,X,Sub-Categoria 1,PDT246,2020,12,Cidade40,18060.8731800,150.0
3029,X,Sub-Categoria 1,PDT246,2020,12,Cidade58,16277.4478400,200.0
