Client_ID,Ano,Area_Comercial,Area_Hibrida,Area_Residencial,Area_Industrial,ValorPotencial
3066,2020,800.00,0.00,800.00,0.00,188763.7793456
3079,2020,800.00,0.00,800.00,0.00,188763.7793456
3154,2020,800.00,0.00,800.00,0.00,188763.7793456
3207,2020,800.00,0.00,800.00,0.00,188763.7793456
3280,2020,800.00,0.00,800.00,0.00,188763.7793456
3295,2020,800.00,0.00,800.00,0.00,188763.7793456
3319,2020,800.00,0.00,800.00,0.00,188763.7793456
3473,2020,800.00,0.00,800.00,0.00,188763.7793456
3496,2020,800.00,0.00,800.00,0.00,188763.7793456
3591,2020,800.00,0.00,800.00,0.00,188763.7793456
3722,2020,800.00,0.00,800.00,0.00,188763.7793456
3754,2020,800.00,0.00,800.00,0.00,188763.7793456
2441,2021,773.00,0.00,773.00,0.00,188495.2254561
2289,2020,100.00,0.00,1100.00,0.00,188439.7483665
3775,2020,959.61,0.00,728.39,0.00,188309.2193875
976,2021,500.00,0.00,900.00,0.00,188076.6044227
1831,2021,500.00,0.00,900.00,0.00,188076.6044227
2449,2021,500.00,0.00,900.00,0.00,188076.6044227
2709,2021,500.00,0.00,900.00,0.00,188076.6044227
3245,2021,500.00,0.00,900.00,0.00,188076.6044227
3430,2021,500.00,0.00,900.00,0.00,188076.6044227
3734,2021,533.00,0.00,884.00,0.00,188019.9823463
231,2021,770.00,0.00,770.00,0.00,187763.6786562
445,2021,770.00,0.00,770.00,0.00,187763.6786562
3692,2021,600.00,0.00,850.00,0.00,187654.4460936
524,2022,700.00,0.00,900.00,0.00,187593.6153608
1015,2022,700.00,0.00,900.00,0.00,187593.6153608
1629,2022,700.00,0.00,900.00,0.00,187593.6153608
1640,2022,700.00,0.00,900.00,0.00,187593.6153608
1953,2022,700.00,0.00,900.00,0.00,187593.6153608
1954,2022,700.00,0.00,900.00,0.00,187593.6153608
2956,2022,700.00,0.00,900.00,0.00,187593.6153608
1461,2022,830.00,0.00,830.00,0.00,187476.0961211
2245,2022,830.00,0.00,830.00,0.00,187476.0961211
760,2021,700.00,0.00,800.00,0.00,187232.2877645
910,2021,700.00,0.00,800.00,0.00,187232.2877645
1848,2021,700.00,0.00,800.00,0.00,187232.2877645
2498,2021,700.00,0.00,800.00,0.00,187232.2877645
3373,2021,700.00,0.00,800.00,0.00,187232.2877645
1274,2020,0.00,0.00,430.00,430.00,187147.7810204
3024,2021,275.00,0.00,1000.00,0.00,186959.2063581
176,2022,500.00,0.00,1000.00,0.00,186640.5201474
583,2022,500.00,0.00,1000.00,0.00,186640.5201474
626,2022,500.00,0.00,1000.00,0.00,186640.5201474
913,2022,500.00,0.00,1000.00,0.00,186640.5201474
1370,2022,500.00,0.00,1000.00,0.00,186640.5201474
1564,2022,500.00,0.00,1000.00,0.00,186640.5201474
1622,2022,500.00,0.00,1000.00,0.00,186640.5201474
1847,2022,500.00,0.00,1000.00,0.00,186640.5201474
2337,2022,500.00,0.00,1000.00,0.00,186640.5201474
2496,2022,500.00,0.00,1000.00,0.00,186640.5201474
2635,2022,500.00,0.00,1000.00,0.00,186640.5201474
2779,2022,500.00,0.00,1000.00,0.00,186640.5201474
2785,2022,500.00,0.00,1000.00,0.00,186640.5201474
3088,2022,500.00,0.00,1000.00,0.00,186640.5201474
3566,2022,500.00,0.00,1000.00,0.00,186640.5201474
3666,2022,500.00,0.00,1000.00,0.00,186640.5201474
652,2022,800.00,0.00,840.00,0.00,186596.1007106
162,2020,300.00,0.00,1000.00,0.00,186177.4104184
3163,2020,300.00,0.00,1000.00,0.00,186177.4104184
3458,2022,533.00,0.00,978.00,0.00,185987.0466163
2402,2020,760.00,0.00,800.00,0.00,185919.3614162
393,2022,300.00,0.00,1100.00,0.00,185687.4249340
786,2021,760.00,0.00,760.00,0.00,185325.1893230
1825,2022,820.00,0.00,820.00,0.00,185217.3479750
3182,2022,820.00,0.00,820.00,0.00,185217.3479750
3263,2020,750.00,0.00,800.00,0.00,185208.2569339
511,2021,250.00,0.00,1000.00,0.00,184997.4916353
1819,2021,250.00,0.00,1000.00,0.00,184997.4916353
1820,2021,500.00,0.00,880.00,0.00,184768.9975346
2064,2020,650.00,0.00,840.00,0.00,184690.9831484
277,2022,400.00,0.00,1040.00,0.00,184689.9102838
3024,2020,275.00,0.00,1000.00,0.00,184399.6492126
1971,2020,1200.00,0.00,600.00,0.00,184239.1034493
170,2021,450.00,0.00,900.00,0.00,184153.1749771
1703,2021,450.00,0.00,900.00,0.00,184153.1749771
1695,2022,815.00,0.00,815.00,0.00,184087.9739020
1945,2020,780.00,0.00,780.00,0.00,184044.6848619
2352,2020,780.00,0.00,780.00,0.00,184044.6848619
2611,2020,780.00,0.00,780.00,0.00,184044.6848619
2754,2020,780.00,0.00,780.00,0.00,184044.6848619
2819,2020,780.00,0.00,780.00,0.00,184044.6848619
3061,2020,780.00,0.00,780.00,0.00,184044.6848619
749,2020,640.00,0.00,840.00,0.00,183979.8786661
976,2020,500.00,0.00,900.00,0.00,183915.0724703
1831,2020,500.00,0.00,900.00,0.00,183915.0724703
2449,2020,500.00,0.00,900.00,0.00,183915.0724703
2709,2020,500.00,0.00,900.00,0.00,183915.0724703
3245,2020,500.00,0.00,900.00,0.00,183915.0724703
3430,2020,500.00,0.00,900.00,0.00,183915.0724703
145,2022,500.00,0.00,980.00,0.00,183692.3956336
3618,2022,800.00,0.00,820.00,0.00,183647.9761968
3734,2020,533.00,0.00,884.00,0.00,183624.2088468
1248,2021,115.00,0.00,600.00,250.00,183532.6471775
2058,2021,600.00,0.00,825.00,0.00,183519.9374834
926,2021,750.00,0.00,750.00,0.00,182886.6999898
1097,2021,750.00,0.00,750.00,0.00,182886.6999898
1374,2021,750.00,0.00,750.00,0.00,182886.6999898
1506,2021,750.00,0.00,750.00,0.00,182886.6999898
2573,2021,750.00,0.00,750.00,0.00,182886.6999898
2724,2021,750.00,0.00,750.00,0.00,182886.6999898
3440,2021,750.00,0.00,750.00,0.00,182886.6999898
3495,2021,750.00,0.00,750.00,0.00,182886.6999898
3659,2021,750.00,0.00,750.00,0.00,182886.6999898
3692,2020,600.00,0.00,850.00,0.00,182783.9034962
539,2022,450.00,0.00,1000.00,0.00,182717.0907018
3402,2022,600.00,0.00,920.00,0.00,182694.8809834
3775,2022,959.61,0.00,728.39,0.00,182668.4633375
511,2020,250.00,0.00,1000.00,0.00,182621.8880067
1819,2020,250.00,0.00,1000.00,0.00,182621.8880067
1971,2022,1200.00,0.00,600.00,0.00,182606.0421097
2441,2020,773.00,0.00,773.00,0.00,182393.0017926
1023,2021,0.00,0.00,1100.00,0.00,181918.3788479
2881,2021,0.00,0.00,1100.00,0.00,181918.3788479
3645,2022,625.00,0.00,900.00,0.00,181708.4711924
231,2020,770.00,0.00,770.00,0.00,181685.1376201
445,2020,770.00,0.00,770.00,0.00,181685.1376201
760,2020,700.00,0.00,800.00,0.00,181652.7345222
910,2020,700.00,0.00,800.00,0.00,181652.7345222
1848,2020,700.00,0.00,800.00,0.00,181652.7345222
2498,2020,700.00,0.00,800.00,0.00,181652.7345222
3373,2020,700.00,0.00,800.00,0.00,181652.7345222
1019,2021,500.00,0.00,860.00,0.00,181461.3906464
1023,2020,0.00,0.00,1100.00,0.00,181328.7035431
2881,2020,0.00,0.00,1100.00,0.00,181328.7035431
769,2021,200.00,0.00,1000.00,0.00,181074.0621897
819,2021,200.00,0.00,1000.00,0.00,181074.0621897
3233,2021,200.00,0.00,1000.00,0.00,181074.0621897
3465,2021,200.00,0.00,1000.00,0.00,181074.0621897
498,2022,680.00,0.00,865.00,0.00,180865.0256834
871,2022,500.00,0.00,960.00,0.00,180744.2711198
447,2022,650.00,0.00,880.00,0.00,180722.0614014
119,2022,800.00,0.00,800.00,0.00,180699.8516830
157,2022,800.00,0.00,800.00,0.00,180699.8516830
196,2022,800.00,0.00,800.00,0.00,180699.8516830
274,2022,800.00,0.00,800.00,0.00,180699.8516830
289,2022,800.00,0.00,800.00,0.00,180699.8516830
295,2022,800.00,0.00,800.00,0.00,180699.8516830
368,2022,800.00,0.00,800.00,0.00,180699.8516830
413,2022,800.00,0.00,800.00,0.00,180699.8516830
427,2022,800.00,0.00,800.00,0.00,180699.8516830
543,2022,800.00,0.00,800.00,0.00,180699.8516830
568,2022,800.00,0.00,800.00,0.00,180699.8516830
664,2022,800.00,0.00,800.00,0.00,180699.8516830
682,2022,800.00,0.00,800.00,0.00,180699.8516830
688,2022,800.00,0.00,800.00,0.00,180699.8516830
855,2022,800.00,0.00,800.00,0.00,180699.8516830
884,2022,800.00,0.00,800.00,0.00,180699.8516830
927,2022,800.00,0.00,800.00,0.00,180699.8516830
1055,2022,800.00,0.00,800.00,0.00,180699.8516830
1159,2022,800.00,0.00,800.00,0.00,180699.8516830
1232,2022,800.00,0.00,800.00,0.00,180699.8516830
1292,2022,800.00,0.00,800.00,0.00,180699.8516830
1410,2022,800.00,0.00,800.00,0.00,180699.8516830
1456,2022,800.00,0.00,800.00,0.00,180699.8516830
1475,2022,800.00,0.00,800.00,0.00,180699.8516830
1588,2022,800.00,0.00,800.00,0.00,180699.8516830
1598,2022,800.00,0.00,800.00,0.00,180699.8516830
1864,2022,800.00,0.00,800.00,0.00,180699.8516830
1961,2022,800.00,0.00,800.00,0.00,180699.8516830
2053,2022,800.00,0.00,800.00,0.00,180699.8516830
2061,2022,800.00,0.00,800.00,0.00,180699.8516830
2131,2022,800.00,0.00,800.00,0.00,180699.8516830
2217,2022,800.00,0.00,800.00,0.00,180699.8516830
2297,2022,800.00,0.00,800.00,0.00,180699.8516830
2366,2022,800.00,0.00,800.00,0.00,180699.8516830
2505,2022,800.00,0.00,800.00,0.00,180699.8516830
2633,2022,800.00,0.00,800.00,0.00,180699.8516830
2646,2022,800.00,0.00,800.00,0.00,180699.8516830
2649,2022,800.00,0.00,800.00,0.00,180699.8516830
2675,2022,800.00,0.00,800.00,0.00,180699.8516830
2698,2022,800.00,0.00,800.00,0.00,180699.8516830
3066,2022,800.00,0.00,800.00,0.00,180699.8516830
3079,2022,800.00,0.00,800.00,0.00,180699.8516830
3154,2022,800.00,0.00,800.00,0.00,180699.8516830
3207,2022,800.00,0.00,800.00,0.00,180699.8516830
3280,2022,800.00,0.00,800.00,0.00,180699.8516830
3295,2022,800.00,0.00,800.00,0.00,180699.8516830
3319,2022,800.00,0.00,800.00,0.00,180699.8516830
3473,2022,800.00,0.00,800.00,0.00,180699.8516830
3496,2022,800.00,0.00,800.00,0.00,180699.8516830
3591,2022,800.00,0.00,800.00,0.00,180699.8516830
3722,2022,800.00,0.00,800.00,0.00,180699.8516830
3754,2022,800.00,0.00,800.00,0.00,180699.8516830
2282,2021,300.00,0.00,950.00,0.00,180651.9038606
1820,2020,500.00,0.00,880.00,0.00,180618.1869513
170,2020,450.00,0.00,900.00,0.00,180359.5500586
1703,2020,450.00,0.00,900.00,0.00,180359.5500586
385,2021,400.00,0.00,900.00,0.00,180229.7455315
770,2021,400.00,0.00,900.00,0.00,180229.7455315
1611,2021,400.00,0.00,900.00,0.00,180229.7455315
2516,2022,700.00,0.00,850.00,0.00,180223.3040763
1252,2021,425.00,0.00,650.00,130.00,179992.2616128
3034,2021,425.00,0.00,650.00,130.00,179992.2616128
2012,2022,600.00,0.00,900.00,0.00,179746.7564696
2842,2022,600.00,0.00,900.00,0.00,179746.7564696
2966,2022,600.00,0.00,900.00,0.00,179746.7564696
153,2021,600.00,0.00,800.00,0.00,179385.4288733
351,2021,600.00,0.00,800.00,0.00,179385.4288733
529,2021,600.00,0.00,800.00,0.00,179385.4288733
619,2021,600.00,0.00,800.00,0.00,179385.4288733
851,2021,600.00,0.00,800.00,0.00,179385.4288733
1184,2021,600.00,0.00,800.00,0.00,179385.4288733
1397,2021,600.00,0.00,800.00,0.00,179385.4288733
1404,2021,600.00,0.00,800.00,0.00,179385.4288733
1989,2021,600.00,0.00,800.00,0.00,179385.4288733
2121,2021,600.00,0.00,800.00,0.00,179385.4288733
2650,2021,600.00,0.00,800.00,0.00,179385.4288733
2731,2021,600.00,0.00,800.00,0.00,179385.4288733
2804,2021,600.00,0.00,800.00,0.00,179385.4288733
3090,2021,600.00,0.00,800.00,0.00,179385.4288733
3361,2021,600.00,0.00,800.00,0.00,179385.4288733
3685,2021,600.00,0.00,800.00,0.00,179385.4288733
786,2020,760.00,0.00,760.00,0.00,179325.5903783
2693,2022,500.00,0.00,950.00,0.00,179270.2088629
769,2020,200.00,0.00,1000.00,0.00,179066.3655950
819,2020,200.00,0.00,1000.00,0.00,179066.3655950
3233,2020,200.00,0.00,1000.00,0.00,179066.3655950
3465,2020,200.00,0.00,1000.00,0.00,179066.3655950
1255,2021,700.00,0.00,750.00,0.00,178963.2705442
1571,2021,700.00,0.00,750.00,0.00,178963.2705442
2531,2021,700.00,0.00,750.00,0.00,178963.2705442
2140,2021,746.00,0.00,728.00,0.00,178934.4580572
2791,2021,746.00,0.00,728.00,0.00,178934.4580572
775,2022,400.00,0.00,1000.00,0.00,178793.6612562
1334,2022,400.00,0.00,1000.00,0.00,178793.6612562
1893,2022,400.00,0.00,1000.00,0.00,178793.6612562
3487,2022,400.00,0.00,1000.00,0.00,178793.6612562
3630,2022,400.00,0.00,1000.00,0.00,178793.6612562
1164,2021,733.00,0.00,733.00,0.00,178741.2681233
2058,2020,600.00,0.00,825.00,0.00,178662.7965975
742,2021,730.00,0.00,730.00,0.00,178009.7213234
2142,2021,730.00,0.00,730.00,0.00,178009.7213234
2664,2021,730.00,0.00,730.00,0.00,178009.7213234
2282,2020,300.00,0.00,950.00,0.00,177935.1966210
95,2022,200.00,0.00,1100.00,0.00,177840.5660428
247,2022,200.00,0.00,1100.00,0.00,177840.5660428
1250,2021,200.00,0.00,980.00,0.00,177766.4553016
2402,2022,760.00,0.00,800.00,0.00,177561.1081265
2304,2021,220.00,0.00,550.00,230.00,177480.3875683
1019,2020,500.00,0.00,860.00,0.00,177321.3014324
926,2020,750.00,0.00,750.00,0.00,176966.0431365
1097,2020,750.00,0.00,750.00,0.00,176966.0431365
1374,2020,750.00,0.00,750.00,0.00,176966.0431365
1506,2020,750.00,0.00,750.00,0.00,176966.0431365
2573,2020,750.00,0.00,750.00,0.00,176966.0431365
2724,2020,750.00,0.00,750.00,0.00,176966.0431365
3440,2020,750.00,0.00,750.00,0.00,176966.0431365
3495,2020,750.00,0.00,750.00,0.00,176966.0431365
3659,2020,750.00,0.00,750.00,0.00,176966.0431365
1129,2022,0.00,0.00,1200.00,0.00,176887.4708294
2572,2022,0.00,0.00,1200.00,0.00,176887.4708294
3049,2022,0.00,0.00,1200.00,0.00,176887.4708294
385,2020,400.00,0.00,900.00,0.00,176804.0276469
770,2020,400.00,0.00,900.00,0.00,176804.0276469
1611,2020,400.00,0.00,900.00,0.00,176804.0276469
3263,2022,750.00,0.00,800.00,0.00,176776.4222373
3739,2021,458.00,0.00,850.00,0.00,176511.9064680
54,2021,350.00,0.00,900.00,0.00,176306.3160859
2395,2021,350.00,0.00,900.00,0.00,176306.3160859
1945,2022,780.00,0.00,780.00,0.00,176182.3553909
2352,2022,780.00,0.00,780.00,0.00,176182.3553909
2611,2022,780.00,0.00,780.00,0.00,176182.3553909
2754,2022,780.00,0.00,780.00,0.00,176182.3553909
2819,2022,780.00,0.00,780.00,0.00,176182.3553909
3061,2022,780.00,0.00,780.00,0.00,176182.3553909
1250,2020,200.00,0.00,980.00,0.00,175769.4800761
1815,2021,720.00,0.00,720.00,0.00,175571.2319902
2755,2022,350.00,0.00,1000.00,0.00,174870.2318106
2064,2022,650.00,0.00,840.00,0.00,174825.8123737
620,2021,120.00,0.00,1000.00,0.00,174796.5750767
1248,2020,115.00,0.00,600.00,250.00,174680.0475592
2441,2022,773.00,0.00,773.00,0.00,174601.2316887
153,2020,600.00,0.00,800.00,0.00,174541.6896988
351,2020,600.00,0.00,800.00,0.00,174541.6896988
529,2020,600.00,0.00,800.00,0.00,174541.6896988
619,2020,600.00,0.00,800.00,0.00,174541.6896988
851,2020,600.00,0.00,800.00,0.00,174541.6896988
1184,2020,600.00,0.00,800.00,0.00,174541.6896988
1397,2020,600.00,0.00,800.00,0.00,174541.6896988
1404,2020,600.00,0.00,800.00,0.00,174541.6896988
1989,2020,600.00,0.00,800.00,0.00,174541.6896988
2121,2020,600.00,0.00,800.00,0.00,174541.6896988
2650,2020,600.00,0.00,800.00,0.00,174541.6896988
2731,2020,600.00,0.00,800.00,0.00,174541.6896988
2804,2020,600.00,0.00,800.00,0.00,174541.6896988
3090,2020,600.00,0.00,800.00,0.00,174541.6896988
3361,2020,600.00,0.00,800.00,0.00,174541.6896988
3685,2020,600.00,0.00,800.00,0.00,174541.6896988
749,2022,640.00,0.00,840.00,0.00,174041.1264846
2667,2021,700.00,0.00,720.00,0.00,174001.8602119
231,2022,770.00,0.00,770.00,0.00,173923.6072448
445,2022,770.00,0.00,770.00,0.00,173923.6072448
2984,2021,0.00,0.00,1050.00,0.00,173649.3616276
1255,2020,700.00,0.00,750.00,0.00,173410.5207248
1571,2020,700.00,0.00,750.00,0.00,173410.5207248
2531,2020,700.00,0.00,750.00,0.00,173410.5207248
620,2020,120.00,0.00,1000.00,0.00,173377.5297363
54,2020,350.00,0.00,900.00,0.00,173248.5052352
2395,2020,350.00,0.00,900.00,0.00,173248.5052352
492,2021,520.00,0.00,800.00,0.00,173107.9417603
2984,2020,0.00,0.00,1050.00,0.00,173086.4897457
2140,2020,746.00,0.00,728.00,0.00,173055.0272727
2791,2020,746.00,0.00,728.00,0.00,173055.0272727
1164,2020,733.00,0.00,733.00,0.00,172954.8128254
760,2022,700.00,0.00,800.00,0.00,172852.9927917
910,2022,700.00,0.00,800.00,0.00,172852.9927917
1848,2022,700.00,0.00,800.00,0.00,172852.9927917
2498,2022,700.00,0.00,800.00,0.00,172852.9927917
3373,2022,700.00,0.00,800.00,0.00,172852.9927917
1248,2022,115.00,0.00,600.00,250.00,172748.1759479
3739,2020,458.00,0.00,850.00,0.00,172686.2198471
3072,2021,2200.00,0.00,0.00,0.00,172630.8956075
3072,2022,2200.00,0.00,0.00,0.00,172630.8956075
1252,2020,425.00,0.00,650.00,130.00,172520.5256963
3034,2020,425.00,0.00,650.00,130.00,172520.5256963
512,2021,330.00,0.00,340.00,300.00,172460.6148095
651,2021,300.00,0.00,900.00,0.00,172382.8866402
684,2021,300.00,0.00,900.00,0.00,172382.8866402
822,2021,300.00,0.00,900.00,0.00,172382.8866402
1517,2021,300.00,0.00,900.00,0.00,172382.8866402
1792,2021,300.00,0.00,900.00,0.00,172382.8866402
2004,2021,300.00,0.00,900.00,0.00,172382.8866402
3197,2021,300.00,0.00,900.00,0.00,172382.8866402
3262,2021,300.00,0.00,900.00,0.00,172382.8866402
3423,2021,300.00,0.00,900.00,0.00,172382.8866402
3584,2021,300.00,0.00,900.00,0.00,172382.8866402
3644,2021,300.00,0.00,900.00,0.00,172382.8866402
3692,2022,600.00,0.00,850.00,0.00,172376.4451850
742,2020,730.00,0.00,730.00,0.00,172246.9486528
2142,2020,730.00,0.00,730.00,0.00,172246.9486528
2664,2020,730.00,0.00,730.00,0.00,172246.9486528
2230,2022,100.00,0.00,1115.00,0.00,172204.8005369
3734,2022,533.00,0.00,884.00,0.00,172130.8614014
3521,2021,400.00,0.00,850.00,0.00,171960.7283111
976,2022,500.00,0.00,900.00,0.00,171899.8975783
1831,2022,500.00,0.00,900.00,0.00,171899.8975783
2449,2022,500.00,0.00,900.00,0.00,171899.8975783
2709,2022,500.00,0.00,900.00,0.00,171899.8975783
3245,2022,500.00,0.00,900.00,0.00,171899.8975783
3430,2022,500.00,0.00,900.00,0.00,171899.8975783
786,2022,760.00,0.00,760.00,0.00,171664.8590988
179,2021,500.00,0.00,800.00,0.00,171538.5699820
438,2021,500.00,0.00,800.00,0.00,171538.5699820
677,2021,500.00,0.00,800.00,0.00,171538.5699820
814,2021,500.00,0.00,800.00,0.00,171538.5699820
919,2021,500.00,0.00,800.00,0.00,171538.5699820
1072,2021,500.00,0.00,800.00,0.00,171538.5699820
1614,2021,500.00,0.00,800.00,0.00,171538.5699820
1951,2021,500.00,0.00,800.00,0.00,171538.5699820
2187,2021,500.00,0.00,800.00,0.00,171538.5699820
162,2022,300.00,0.00,1000.00,0.00,170946.8023649
3163,2022,300.00,0.00,1000.00,0.00,170946.8023649
134,2021,700.00,0.00,700.00,0.00,170694.2533238
330,2021,700.00,0.00,700.00,0.00,170694.2533238
360,2021,700.00,0.00,700.00,0.00,170694.2533238
453,2021,700.00,0.00,700.00,0.00,170694.2533238
893,2021,700.00,0.00,700.00,0.00,170694.2533238
1130,2021,700.00,0.00,700.00,0.00,170694.2533238
1174,2021,700.00,0.00,700.00,0.00,170694.2533238
1278,2021,700.00,0.00,700.00,0.00,170694.2533238
1497,2021,700.00,0.00,700.00,0.00,170694.2533238
1585,2021,700.00,0.00,700.00,0.00,170694.2533238
1601,2021,700.00,0.00,700.00,0.00,170694.2533238
1664,2021,700.00,0.00,700.00,0.00,170694.2533238
1855,2021,700.00,0.00,700.00,0.00,170694.2533238
1906,2021,700.00,0.00,700.00,0.00,170694.2533238
2241,2021,700.00,0.00,700.00,0.00,170694.2533238
2322,2021,700.00,0.00,700.00,0.00,170694.2533238
2604,2021,700.00,0.00,700.00,0.00,170694.2533238
3000,2021,700.00,0.00,700.00,0.00,170694.2533238
3011,2021,700.00,0.00,700.00,0.00,170694.2533238
3060,2021,700.00,0.00,700.00,0.00,170694.2533238
3283,2021,700.00,0.00,700.00,0.00,170694.2533238
3479,2021,700.00,0.00,700.00,0.00,170694.2533238
3587,2021,700.00,0.00,700.00,0.00,170694.2533238
3684,2021,700.00,0.00,700.00,0.00,170694.2533238
2289,2022,100.00,0.00,1100.00,0.00,169993.7071515
2055,2021,480.00,0.00,800.00,0.00,169969.1982038
1815,2020,720.00,0.00,720.00,0.00,169887.4014110
651,2020,300.00,0.00,900.00,0.00,169692.9828236
684,2020,300.00,0.00,900.00,0.00,169692.9828236
822,2020,300.00,0.00,900.00,0.00,169692.9828236
1517,2020,300.00,0.00,900.00,0.00,169692.9828236
1792,2020,300.00,0.00,900.00,0.00,169692.9828236
2004,2020,300.00,0.00,900.00,0.00,169692.9828236
3197,2020,300.00,0.00,900.00,0.00,169692.9828236
3262,2020,300.00,0.00,900.00,0.00,169692.9828236
3423,2020,300.00,0.00,900.00,0.00,169692.9828236
3584,2020,300.00,0.00,900.00,0.00,169692.9828236
3644,2020,300.00,0.00,900.00,0.00,169692.9828236
2090,2021,580.00,0.00,750.00,0.00,169547.0398747
2005,2022,0.00,0.00,1150.00,0.00,169517.1595449
1652,2021,400.00,0.00,835.00,0.00,169480.0231450
926,2022,750.00,0.00,750.00,0.00,169406.1109528
1097,2022,750.00,0.00,750.00,0.00,169406.1109528
1374,2022,750.00,0.00,750.00,0.00,169406.1109528
1506,2022,750.00,0.00,750.00,0.00,169406.1109528
2573,2022,750.00,0.00,750.00,0.00,169406.1109528
2724,2022,750.00,0.00,750.00,0.00,169406.1109528
3440,2022,750.00,0.00,750.00,0.00,169406.1109528
3495,2022,750.00,0.00,750.00,0.00,169406.1109528
3659,2022,750.00,0.00,750.00,0.00,169406.1109528
1199,2021,533.00,0.00,770.00,0.00,169166.6230839
3680,2021,300.00,0.00,880.00,0.00,169075.2797521
3024,2022,275.00,0.00,1000.00,0.00,168985.0876421
1820,2022,500.00,0.00,880.00,0.00,168951.7730645
670,2021,677.00,0.00,700.00,0.00,168889.4757788
492,2020,520.00,0.00,800.00,0.00,168852.8538401
2058,2022,600.00,0.00,825.00,0.00,168691.2895427
3521,2020,400.00,0.00,850.00,0.00,168561.8138495
2304,2020,220.00,0.00,550.00,230.00,168496.7683909
2667,2020,700.00,0.00,720.00,0.00,168465.1924463
3078,2021,250.00,0.00,900.00,0.00,168459.4571946
1252,2022,425.00,0.00,650.00,130.00,168309.0844474
3034,2022,425.00,0.00,650.00,130.00,168309.0844474
2725,2021,690.00,0.00,690.00,0.00,168255.7639906
3747,2021,500.00,0.00,780.00,0.00,168230.9630939
219,2021,350.00,0.00,850.00,0.00,168037.2988655
170,2022,450.00,0.00,900.00,0.00,167976.4681327
1703,2022,450.00,0.00,900.00,0.00,167976.4681327
3700,2021,600.00,0.00,730.00,0.00,167808.8047648
1687,2021,450.00,0.00,800.00,0.00,167615.1405364
2723,2021,450.00,0.00,800.00,0.00,167615.1405364
2922,2021,450.00,0.00,800.00,0.00,167615.1405364
2304,2022,220.00,0.00,550.00,230.00,167594.6222745
179,2020,500.00,0.00,800.00,0.00,167430.6448755
438,2020,500.00,0.00,800.00,0.00,167430.6448755
677,2020,500.00,0.00,800.00,0.00,167430.6448755
814,2020,500.00,0.00,800.00,0.00,167430.6448755
919,2020,500.00,0.00,800.00,0.00,167430.6448755
1072,2020,500.00,0.00,800.00,0.00,167430.6448755
1614,2020,500.00,0.00,800.00,0.00,167430.6448755
1951,2020,500.00,0.00,800.00,0.00,167430.6448755
2187,2020,500.00,0.00,800.00,0.00,167430.6448755
1597,2021,550.00,0.00,750.00,0.00,167192.9822073
511,2022,250.00,0.00,1000.00,0.00,167023.3729193
1819,2022,250.00,0.00,1000.00,0.00,167023.3729193
3065,2021,650.00,0.00,700.00,0.00,166770.8238782
3680,2020,300.00,0.00,880.00,0.00,166396.0973046
512,2022,330.00,0.00,340.00,300.00,166349.4144461
3078,2020,250.00,0.00,900.00,0.00,166137.4604119
1652,2020,400.00,0.00,835.00,0.00,166089.1497103
2055,2020,480.00,0.00,800.00,0.00,166008.4359108
1019,2022,500.00,0.00,860.00,0.00,166003.6485507
611,2021,640.00,0.00,700.00,0.00,165986.1379890
2140,2022,746.00,0.00,728.00,0.00,165849.2996319
2791,2022,746.00,0.00,728.00,0.00,165849.2996319
2580,2021,680.00,0.00,680.00,0.00,165817.2746574
117,2021,530.00,0.00,750.00,0.00,165623.6104290
1164,2022,733.00,0.00,733.00,0.00,165566.2391045
1255,2022,700.00,0.00,750.00,0.00,165482.6815071
1571,2022,700.00,0.00,750.00,0.00,165482.6815071
2531,2022,700.00,0.00,750.00,0.00,165482.6815071
16,2021,0.00,0.00,1000.00,0.00,165380.3444072
31,2021,0.00,0.00,1000.00,0.00,165380.3444072
817,2021,0.00,0.00,1000.00,0.00,165380.3444072
928,2021,0.00,0.00,1000.00,0.00,165380.3444072
1062,2021,0.00,0.00,1000.00,0.00,165380.3444072
1153,2021,0.00,0.00,1000.00,0.00,165380.3444072
1162,2021,0.00,0.00,1000.00,0.00,165380.3444072
1266,2021,0.00,0.00,1000.00,0.00,165380.3444072
1637,2021,0.00,0.00,1000.00,0.00,165380.3444072
1781,2021,0.00,0.00,1000.00,0.00,165380.3444072
2514,2021,0.00,0.00,1000.00,0.00,165380.3444072
3151,2021,0.00,0.00,1000.00,0.00,165380.3444072
3194,2021,0.00,0.00,1000.00,0.00,165380.3444072
3565,2021,0.00,0.00,1000.00,0.00,165380.3444072
134,2020,700.00,0.00,700.00,0.00,165168.3069274
330,2020,700.00,0.00,700.00,0.00,165168.3069274
360,2020,700.00,0.00,700.00,0.00,165168.3069274
453,2020,700.00,0.00,700.00,0.00,165168.3069274
893,2020,700.00,0.00,700.00,0.00,165168.3069274
1130,2020,700.00,0.00,700.00,0.00,165168.3069274
1174,2020,700.00,0.00,700.00,0.00,165168.3069274
1278,2020,700.00,0.00,700.00,0.00,165168.3069274
1497,2020,700.00,0.00,700.00,0.00,165168.3069274
1585,2020,700.00,0.00,700.00,0.00,165168.3069274
1601,2020,700.00,0.00,700.00,0.00,165168.3069274
1664,2020,700.00,0.00,700.00,0.00,165168.3069274
1855,2020,700.00,0.00,700.00,0.00,165168.3069274
1906,2020,700.00,0.00,700.00,0.00,165168.3069274
